Input_file	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scores_archaea_odb10	Scores_bacteria_odb10	Scores_eukaryota_odb10	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds
Escherichia_coli_STEC_O174_H2_str__02_04446_GCA_000647455.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	134824	134824	0.000%	235
Escherichia_coli_GCA_000780355.LargeContigs.fna	enterobacterales_odb10	99.5	99.3	0.2	0.5	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:98.4%[S:98.4%,D:0.0%],F:1.6%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	111331	25133	0.573%	102
Escherichia_coli_LY180_NC_022364.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4835601	4835601	0.000%	1
Escherichia_coli_GCA_000749565.LargeContigs.fna	enterobacterales_odb10	98.5	98.0	0.5	1.1	0.4	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:99.2%[S:98.4%,D:0.8%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	140146	140146	0.000%	133
Escherichia_coli_O113_H21_str__CL_3_GCA_000234235.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.0	0.2	440	C:20.1%[S:19.6%,D:0.5%],F:5.7%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	111443	111443	0.000%	258
Escherichia_coli_GCA_001283965.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:20.6%[S:19.6%,D:1.0%],F:5.2%,M:74.2%,n:194	C:100.0%[S:99.2%,D:0.8%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	154523	154523	0.000%	145
Escherichia_coli_GCA_001284425.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	150297	150294	0.003%	122
Escherichia_coli_GCA_001277495.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	147727	147727	0.000%	146
Escherichia_coli_B088_GCA_000163155.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	711255	96128	0.987%	37
Escherichia_coli_GCA_001266295.LargeContigs.fna	enterobacterales_odb10	99.7	94.5	5.2	0.0	0.3	440	C:21.1%[S:20.1%,D:1.0%],F:5.2%,M:73.7%,n:194	C:100.0%[S:95.2%,D:4.8%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	181996	181996	0.000%	86
Escherichia_coli_W_NC_017664.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4897452	4897452	0.000%	3
Escherichia_coli_STEC_94C_GCA_000225105.LargeContigs.fna	enterobacterales_odb10	97.5	97.0	0.5	1.8	0.7	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:96.0%[S:96.0%,D:0.0%],F:2.4%,M:1.6%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	323670	323670	0.000%	37
Escherichia_coli_GCA_001286105.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:20.6%[S:19.6%,D:1.0%],F:5.2%,M:74.2%,n:194	C:100.0%[S:99.2%,D:0.8%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	154539	154539	0.001%	163
Escherichia_coli_HVH_139__4_3192644__GCA_000458035.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	334922	132978	3.355%	47
Escherichia_coli_GCA_001012095.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	100401	100401	0.000%	127
Escherichia_coli_2_316_03_S3_C3_GCA_000704085.LargeContigs.fna	enterobacterales_odb10	100.0	99.1	0.9	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.5%,D:0.8%],F:2.0%,M:93.7%,n:255	125386	125386	0.000%	119
Escherichia_coli_P0299438_8_GCA_000357265.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	131839	131839	0.000%	121
Escherichia_coli_GCA_000798555.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:98.4%[S:98.4%,D:0.0%],F:1.6%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	112306	112306	0.000%	111
Escherichia_coli_GCA_001285185.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	210557	210557	0.000%	74
Escherichia_coli_GCA_001561635.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	142834	142834	0.000%	238
Escherichia_coli_C824_10_GCA_000447005.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	98939	98939	0.000%	301
Escherichia_coli_GCA_001269025.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:19.6%,D:1.0%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	198795	198795	0.000%	90
Escherichia_coli_GCA_000749545.LargeContigs.fna	enterobacterales_odb10	98.7	98.2	0.5	1.1	0.2	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:97.6%[S:97.6%,D:0.0%],F:2.4%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	136955	136955	0.000%	99
Escherichia_coli_GCA_001269085.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	217180	217180	0.000%	80
Escherichia_coli_GCA_001554295.LargeContigs.fna	enterobacterales_odb10	99.6	99.1	0.5	0.5	0.1	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	32484	32484	0.000%	298
Escherichia_coli_O174_H21_str__03_3269_GCA_000617205.LargeContigs.fna	enterobacterales_odb10	100.0	98.9	1.1	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:98.4%,D:1.6%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	197312	197312	0.000%	61
Escherichia_coli_GCA_001262785.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	132071	132071	0.002%	137
Escherichia_coli_MS_107_1_GCA_000179175.LargeContigs.fna	enterobacterales_odb10	99.3	98.6	0.7	0.5	0.2	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	148914	148914	0.000%	72
Escherichia_coli_GCA_000819345.LargeContigs.fna	enterobacterales_odb10	98.5	98.0	0.5	1.6	0.1	440	C:21.1%[S:20.1%,D:1.0%],F:5.2%,M:73.7%,n:194	C:96.8%[S:96.8%,D:0.0%],F:3.2%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	101452	101452	0.000%	185
Escherichia_coli_GCA_001012155.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	76254	76254	0.001%	231
Escherichia_coli_GCA_001277595.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	183148	183148	0.000%	111
Escherichia_coli_GCA_001262805.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	171782	171782	0.000%	114
Escherichia_coli_GCA_001286245.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	233965	233963	0.002%	83
Escherichia_coli_55989_NC_011748.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:21.1%,D:0.0%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	5154862	5154862	0.000%	1
Escherichia_coli_96_154_GCA_000215245.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	2954794	2954794	0.000%	3
Escherichia_coli_GCA_001012315.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:3.9%[S:3.5%,D:0.4%],F:2.4%,M:93.7%,n:255	135363	135363	0.000%	129
Escherichia_coli_O157_H7_str__Sakai.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	5498450	5498450	0.000%	1
Escherichia_coli_W_NC_017635.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4900968	4900967	0.000%	3
Escherichia_coli_ECC_1470_NZ_CP010344.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	4803751	4803751	0.000%	2
Escherichia_coli_O104_H21_str__94_3025_GCA_000618965.LargeContigs.fna	enterobacterales_odb10	100.0	98.4	1.6	0.0	0.0	440	C:21.7%[S:19.6%,D:2.1%],F:4.6%,M:73.7%,n:194	C:100.0%[S:96.8%,D:3.2%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	261207	261207	0.000%	43
Escherichia_coli_907710_GCA_000488415.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	193518	45535	0.287%	125
Escherichia_coli_KTE203_GCA_000352985.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	4619985	792174	0.361%	5
Escherichia_coli_GCA_001269145.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:5.2%,M:73.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	198524	198524	0.000%	74
Escherichia_coli_3_267_03_S3_C2_GCA_000700345.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	199644	199644	0.000%	79
Escherichia_coli_GCA_000753115.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	142991	93669	0.015%	111
Escherichia_coli_STEC_O31_GCA_000281775.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	333112	333112	0.000%	46
Escherichia_coli_GCA_000781735.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	183626	157044	0.067%	80
Escherichia_coli_GCA_001420125.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	184780	184780	0.000%	90
Escherichia_coli_GCA_000780895.LargeContigs.fna	enterobacterales_odb10	99.5	98.4	1.1	0.2	0.3	440	C:21.1%[S:21.1%,D:0.0%],F:5.2%,M:73.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	209353	52247	0.234%	66
Escherichia_coli_DEC13C_GCA_000250355.LargeContigs.fna	enterobacterales_odb10	99.1	98.9	0.2	0.9	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:98.4%[S:98.4%,D:0.0%],F:1.6%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	184535	184535	0.000%	68
Escherichia_coli_ECC_1470_GCA_000498215.LargeContigs.fna	enterobacterales_odb10	89.8	89.3	0.5	7.5	2.7	440	C:19.6%[S:19.1%,D:0.5%],F:4.6%,M:75.8%,n:194	C:87.9%[S:87.1%,D:0.8%],F:12.1%,M:0.0%,n:124	C:3.9%[S:3.5%,D:0.4%],F:2.0%,M:94.1%,n:255	10419	10419	0.006%	994
Escherichia_coli_2_427_07_S1_C1_GCA_000704925.LargeContigs.fna	enterobacterales_odb10	100.0	98.4	1.6	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	132842	132842	0.000%	126
Escherichia_coli_GCA_001285565.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	191425	191425	0.007%	74
Escherichia_coli_5_0588_GCA_000215145.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4425443	4425443	0.000%	31
Escherichia_coli_GCA_001268585.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	193799	193799	0.000%	87
Escherichia_coli_GCA_001284605.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	234045	234045	0.000%	103
Escherichia_coli_113302_GCA_000488295.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	157285	45759	0.303%	196
Escherichia_coli_GCA_000798455.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	103389	103389	0.000%	142
GCF_001660175.1_genomic.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:4.6%,M:74.8%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	298005	298005	0.000%	43
GCF_000759775.1_genomic.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:3.9%,D:0.8%],F:1.2%,M:94.1%,n:255	29757	29757	0.000%	235
GCF_001875655.1_genomic.fna	enterobacterales_odb10	99.1	98.9	0.2	0.2	0.7	440	C:20.1%[S:19.6%,D:0.5%],F:5.7%,M:74.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:124	C:4.3%[S:3.9%,D:0.4%],F:0.8%,M:94.9%,n:255	3831920	3831920	0.129%	4
GCF_900129825.1_genomic.fna	gammaproteobacteria_odb10	98.7	98.4	0.3	0.0	1.3	366	C:17.5%[S:17.5%,D:0.0%],F:5.7%,M:76.8%,n:194	C:98.4%[S:97.6%,D:0.8%],F:0.8%,M:0.8%,n:124	C:5.1%[S:5.1%,D:0.0%],F:0.4%,M:94.5%,n:255	599410	260417	0.136%	13
GCF_014168815.1_genomic.fna	enterobacterales_odb10	98.7	98.2	0.5	0.5	0.8	440	C:19.1%[S:18.6%,D:0.5%],F:6.2%,M:74.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:124	C:3.9%[S:3.5%,D:0.4%],F:0.8%,M:95.3%,n:255	5160024	5160024	0.000%	11
GCF_004211955.1_genomic.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.2%,M:94.1%,n:255	233735	213202	0.002%	62
GCF_003697165.2_genomic.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:22.1%[S:21.6%,D:0.5%],F:5.2%,M:72.7%,n:194	C:100.0%[S:99.2%,D:0.8%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.4%,M:93.3%,n:255	4903501	4903501	0.000%	2
GCF_005843885.1_genomic.fna	enterobacterales_odb10	99.8	99.3	0.5	0.0	0.2	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	5120753	5120753	0.000%	1
Shigella_dysenteriae_Sd197.LargeContigs.fna	enterobacterales_odb10	98.8	98.6	0.2	0.0	1.2	440	C:20.6%[S:20.1%,D:0.5%],F:4.6%,M:74.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:3.9%[S:3.5%,D:0.4%],F:2.0%,M:94.1%,n:255	4369232	4369232	0.000%	1
GCF_000026225.1_genomic.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:19.6%,D:1.0%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:1.6%,M:94.1%,n:255	4588711	4588711	0.000%	2
GCF_002965065.1_genomic.fna	enterobacterales_odb10	99.6	98.9	0.7	0.0	0.4	440	C:19.6%[S:18.6%,D:1.0%],F:5.7%,M:74.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:3.5%[S:3.1%,D:0.4%],F:2.0%,M:94.5%,n:255	42692	42692	0.000%	333
GCF_001297775.1_genomic.fna	enterobacterales_odb10	99.1	98.9	0.2	0.2	0.7	440	C:18.5%[S:17.5%,D:1.0%],F:6.2%,M:75.3%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:124	C:4.3%[S:3.9%,D:0.4%],F:1.2%,M:94.5%,n:255	300731	300731	0.005%	42
GCA_000330845.1_genomic.fna	enterobacterales_odb10	99.4	98.9	0.5	0.2	0.4	440	C:20.1%[S:19.6%,D:0.5%],F:5.7%,M:74.2%,n:194	C:98.4%[S:98.4%,D:0.0%],F:0.8%,M:0.8%,n:124	C:4.7%[S:4.3%,D:0.4%],F:0.8%,M:94.5%,n:255	4762179	4762179	0.000%	1
GCF_009363175.1_genomic.fna	enterobacterales_odb10	99.3	97.3	2.0	0.0	0.7	440	C:20.1%[S:19.1%,D:1.0%],F:5.7%,M:74.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.0%,M:0.8%,n:124	C:4.3%[S:3.9%,D:0.4%],F:1.6%,M:94.1%,n:255	5445431	5445431	0.000%	3
